station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LETO,2022-01-01 00:00,37.40,35.60,93.14,40.00,4.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.73,LETO 010000Z 04004KT CAVOK 03/02 Q1030 NOSIG,M
LETO,2022-01-01 00:30,37.40,35.60,93.14,40.00,5.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.81,LETO 010030Z 04005KT CAVOK 03/02 Q1030 NOSIG,M
LETO,2022-01-01 01:00,35.60,33.80,93.08,20.00,5.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.67,LETO 010100Z 02005KT CAVOK 02/01 Q1030 NOSIG,M
LETO,2022-01-01 01:30,35.60,33.80,93.08,30.00,4.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.62,LETO 010130Z 03004KT CAVOK 02/01 Q1030 NOSIG,M
LETO,2022-01-01 02:00,35.60,33.80,93.08,40.00,4.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.62,LETO 010200Z 04004KT CAVOK 02/01 Q1030 NOSIG,M
LETO,2022-01-01 02:30,35.60,33.80,93.08,30.00,4.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.62,LETO 010230Z 03004KT CAVOK 02/01 Q1030 NOSIG,M
LETO,2022-01-01 03:00,33.80,32.00,93.03,50.00,4.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.52,LETO 010300Z 05004KT CAVOK 01/00 Q1030 NOSIG,M
LETO,2022-01-01 03:30,33.80,32.00,93.03,30.00,4.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.52,LETO 010330Z 03004KT CAVOK 01/M00 Q1030 NOSIG,M
LETO,2022-01-01 04:00,33.80,33.80,100.00,50.00,4.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.52,LETO 010400Z 05004KT 010V070 CAVOK 01/01 Q1030 NOSIG,M
LETO,2022-01-01 04:30,32.00,32.00,100.00,40.00,5.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.40,LETO 010430Z 04005KT CAVOK 00/M00 Q1030 NOSIG,M
LETO,2022-01-01 05:00,32.00,32.00,100.00,20.00,3.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.69,LETO 010500Z 02003KT CAVOK 00/M00 Q1030 NOSIG,M
LETO,2022-01-01 05:30,32.00,32.00,100.00,40.00,4.00,0.00,30.39,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.42,LETO 010530Z 04004KT CAVOK 00/M00 Q1029 NOSIG,M
LETO,2022-01-01 06:00,32.00,32.00,100.00,30.00,4.00,0.00,30.39,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.42,LETO 010600Z 03004KT CAVOK M00/M00 Q1029 NOSIG,M
LETO,2022-01-01 06:30,32.00,32.00,100.00,40.00,5.00,0.00,30.39,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.40,LETO 010630Z 04005KT CAVOK 00/M00 Q1029 NOSIG,M
LETO,2022-01-01 07:00,30.20,30.20,100.00,50.00,3.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.63,LETO 010700Z 05003KT CAVOK M01/M01 Q1030 NOSIG,M
LETO,2022-01-01 07:30,30.20,28.40,92.92,M,2.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.20,LETO 010730Z VRB02KT CAVOK M01/M02 Q1030 NOSIG,M
LETO,2022-01-01 08:00,32.00,30.20,92.97,70.00,3.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.69,LETO 010800Z 07003KT 030V100 CAVOK M00/M01 Q1030 NOSIG,M
LETO,2022-01-01 08:30,33.80,32.00,93.03,40.00,4.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.52,LETO 010830Z 04004KT CAVOK 01/M00 Q1031 NOSIG,M
LETO,2022-01-01 09:00,37.40,32.00,80.65,60.00,4.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.73,LETO 010900Z 06004KT 020V090 CAVOK 03/00 Q1031 NOSIG,M
LETO,2022-01-01 09:30,39.20,33.80,80.79,M,2.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.20,LETO 010930Z VRB02KT CAVOK 04/01 Q1031 NOSIG,M
